消息序号,采集时间,NR DU小区标识,下行RLC总吞吐率(bps),上行RLC总吞吐率(bps),下行MAC总吞吐率(bps),上行MAC总吞吐率(bps)
2471,2023-04-06 21:21:00 (300),1,0,7520,6072,67808
2472,2023-04-06 21:21:01 (300),1,0,4424,3864,68600
2473,2023-04-06 21:21:02 (300),1,0,8488,9384,82560
2474,2023-04-06 21:21:03 (300),1,0,8616,9936,137904
2475,2023-04-06 21:21:04 (300),1,0,3744,14616,192472
2476,2023-04-06 21:21:05 (300),1,0,10264,4416,114624
2477,2023-04-06 21:21:06 (301),1,0,4872,5520,198336
2478,2023-04-06 21:21:07 (300),1,0,8007,3312,104744
2479,2023-04-06 21:21:08 (300),1,0,6792,7936,161296
2480,2023-04-06 21:21:09 (300),1,0,8664,7728,71120
2481,2023-04-06 21:21:10 (300),1,0,6112,6072,136432
2482,2023-04-06 21:21:11 (300),1,0,8664,2760,142040
2483,2023-04-06 21:21:12 (300),1,0,6112,9384,297960
2484,2023-04-06 21:21:13 (300),1,0,5880,3864,166664
2485,2023-04-06 21:21:14 (300),1,0,6112,5520,375160
2486,2023-04-06 21:21:15 (300),1,0,5912,14088,205544
2487,2023-04-06 21:21:16 (300),1,0,7344,7872,387440
2488,2023-04-06 21:21:17 (300),1,0,4600,6624,323792
2489,2023-04-06 21:21:18 (300),1,0,7384,7664,317000
2490,2023-04-06 21:21:19 (300),1,0,4080,9800,121464
2491,2023-04-06 21:21:20 (300),1,0,7384,120592,92504
2492,2023-04-06 21:21:21 (301),1,0,7384,56080,109024
2493,2023-04-06 21:21:22 (300),1,0,6808,18056,223464
2494,2023-04-06 21:21:23 (300),1,0,6728,2760,177816
2495,2023-04-06 21:21:24 (300),1,0,5552,4416,289592
2496,2023-04-06 21:21:25 (300),1,0,8696,2760,224072
2497,2023-04-06 21:21:26 (300),1,0,7560,3312,274936
2498,2023-04-06 21:21:27 (300),1,0,6728,4416,194056
2499,2023-04-06 21:21:28 (300),1,0,10104,7176,191104
2500,2023-04-06 21:21:29 (300),1,0,3944,10352,62920
2501,2023-04-06 21:21:30 (300),1,0,10104,5520,53984
2502,2023-04-06 21:21:31 (300),1,0,3416,2760,70520
2503,2023-04-06 21:21:32 (300),1,0,10784,4416,97456
2504,2023-04-06 21:21:33 (300),1,0,3416,3864,47784
2505,2023-04-06 21:21:34 (300),1,0,8144,3864,69792
2506,2023-04-06 21:21:35 (300),1,0,3416,2760,73712
2507,2023-04-06 21:21:36 (300),1,0,8144,4968,90120
2508,2023-04-06 21:21:37 (300),1,0,2720,2760,70448
2509,2023-04-06 21:21:38 (300),1,0,8800,4416,87872
2510,2023-04-06 21:21:39 (300),1,0,2720,4968,79032
2511,2023-04-06 21:21:40 (300),1,0,8048,5520,142880
2512,2023-04-06 21:21:41 (300),1,0,2720,3312,105592
2513,2023-04-06 21:21:42 (300),1,0,9440,18704,226848
2514,2023-04-06 21:21:43 (300),1,0,3248,4416,143360
2515,2023-04-06 21:21:44 (300),1,0,9392,7176,256176
2516,2023-04-06 21:21:45 (300),1,0,3792,4968,109680
2517,2023-04-06 21:21:46 (301),1,0,9392,8280,154632
2518,2023-04-06 21:21:47 (300),1,0,4400,5936,62448
2519,2023-04-06 21:21:48 (300),1,0,9496,6072,144784
2520,2023-04-06 21:21:49 (300),1,0,4400,4416,81840
2521,2023-04-06 21:21:50 (300),1,0,10912,11632,225392
2522,2023-04-06 21:21:51 (300),1,0,4992,9704,176728
2523,2023-04-06 21:21:52 (300),1,0,10912,6624,254792
2524,2023-04-06 21:21:53 (300),1,0,4472,11592,116144
2525,2023-04-06 21:21:54 (300),1,0,10832,6560,201120
2526,2023-04-06 21:21:55 (300),1,0,4264,3864,124488
2527,2023-04-06 21:21:56 (300),1,0,12176,4072,191272
2528,2023-04-06 21:21:57 (300),1,0,4848,10696,144944
2529,2023-04-06 21:21:58 (300),1,0,10608,8832,245560
2530,2023-04-06 21:21:59 (300),1,0,6096,13920,180512
2531,2023-04-06 21:22:00 (300),1,0,10608,8880,109984
2532,2023-04-06 21:22:01 (300),1,0,6648,7728,89368
2533,2023-04-06 21:22:02 (300),1,0,10608,12144,137656
2534,2023-04-06 21:22:03 (300),1,0,6648,12696,137192
2535,2023-04-06 21:22:04 (300),1,0,7992,10560,220872
2536,2023-04-06 21:22:05 (300),1,0,6648,7728,185064
2537,2023-04-06 21:22:06 (300),1,0,5944,10488,176968
2538,2023-04-06 21:22:07 (300),1,0,6648,8832,270032
2539,2023-04-06 21:22:08 (300),1,0,6520,8904,134984
2540,2023-04-06 21:22:09 (300),1,0,6648,7936,146368
2541,2023-04-06 21:22:10 (300),1,0,6520,10488,99232
2542,2023-04-06 21:22:11 (300),1,0,6120,12904,79504
2543,2023-04-06 21:22:12 (300),1,0,3480,1656,57632
2544,2023-04-06 21:22:13 (300),1,0,9920,6072,105656
2545,2023-04-06 21:22:14 (300),1,0,6232,8216,92048
2546,2023-04-06 21:22:15 (300),1,0,4360,24912,64120
2547,2023-04-06 21:22:16 (300),1,0,8039,58720,25312
2548,2023-04-06 21:22:17 (300),1,0,4288,30192,42736
2549,2023-04-06 21:22:18 (300),1,0,6352,2208,30448
2550,2023-04-06 21:22:19 (300),1,0,5136,37512,22752
2551,2023-04-06 21:22:20 (300),1,0,1120,131440,25040
2552,2023-04-06 21:22:21 (300),1,0,0,95880,0
2553,2023-04-06 21:22:22 (300),1,0,0,0,0
2554,2023-04-06 21:22:23 (300),1,0,0,0,0
2555,2023-04-06 21:22:24 (300),1,0,0,0,0
2556,2023-04-06 21:22:25 (300),1,0,0,0,0
2557,2023-04-06 21:22:26 (300),1,0,0,0,0
2558,2023-04-06 21:22:27 (300),1,0,0,0,0
2559,2023-04-06 21:22:28 (300),1,0,0,0,0
2560,2023-04-06 21:22:29 (300),1,0,0,0,0
2561,2023-04-06 21:22:30 (300),1,0,0,0,0
2562,2023-04-06 21:22:31 (300),1,0,0,0,0
2563,2023-04-06 21:22:32 (300),1,0,0,0,0
2564,2023-04-06 21:22:33 (300),1,0,0,0,0
2565,2023-04-06 21:22:34 (300),1,0,0,0,0
2566,2023-04-06 21:22:35 (300),1,0,0,0,0
2567,2023-04-06 21:22:36 (300),1,0,0,0,0
2568,2023-04-06 21:22:37 (300),1,0,0,0,0
2569,2023-04-06 21:22:38 (300),1,0,0,0,0
2570,2023-04-06 21:22:39 (300),1,0,0,0,0
2571,2023-04-06 21:22:40 (300),1,0,0,0,0
2572,2023-04-06 21:22:41 (300),1,0,0,0,0
2573,2023-04-06 21:22:42 (300),1,0,0,7880,149128
2574,2023-04-06 21:22:43 (300),1,5096,34856,34856,654240
2575,2023-04-06 21:22:44 (300),1,31408,14928,51592,509352
2576,2023-04-06 21:22:45 (300),1,0,4592,10128,509520
2577,2023-04-06 21:22:46 (300),1,0,2344,7296,430224
2578,2023-04-06 21:22:47 (300),1,0,4592,6400,414720
2579,2023-04-06 21:22:48 (300),1,0,2344,2784,429672
2580,2023-04-06 21:22:49 (300),1,0,4592,13704,497400
2581,2023-04-06 21:22:50 (301),1,0,2344,2760,445560
2582,2023-04-06 21:22:51 (300),1,0,6512,4968,261815
2583,2023-04-06 21:22:52 (300),1,0,2936,5520,730904
2584,2023-04-06 21:22:53 (300),1,0,6512,11712,305504
2585,2023-04-06 21:22:54 (300),1,0,3616,2760,421408
2586,2023-04-06 21:22:55 (300),1,0,7088,6624,598824
2587,2023-04-06 21:22:56 (300),1,0,3616,13456,487392
2588,2023-04-06 21:22:57 (300),1,0,8480,6072,465440
2589,2023-04-06 21:22:58 (300),1,0,3616,2760,440904
2590,2023-04-06 21:22:59 (300),1,0,9784,4992,207208
2591,2023-04-06 21:23:00 (300),1,0,4856,3312,555272
2592,2023-04-06 21:23:01 (300),1,0,9784,4416,463640
2593,2023-04-06 21:23:02 (300),1,0,5536,3864,899928
2594,2023-04-06 21:23:03 (300),1,0,10360,7040,244912
2595,2023-04-06 21:23:04 (300),1,0,5536,3312,396600
2596,2023-04-06 21:23:05 (300),1,0,9664,7176,174544
2597,2023-04-06 21:23:06 (300),1,0,6120,5544,224376
2598,2023-04-06 21:23:07 (300),1,0,8272,8488,107952
2599,2023-04-06 21:23:08 (300),1,0,6680,13200,182032
2600,2023-04-06 21:23:09 (300),1,0,8848,8832,134088
2601,2023-04-06 21:23:10 (301),1,0,6000,3888,115904
2602,2023-04-06 21:23:11 (300),1,0,9504,8103,77912
2603,2023-04-06 21:23:12 (300),1,0,6696,3864,119024
2604,2023-04-06 21:23:13 (300),1,0,10896,4416,97256
2605,2023-04-06 21:23:14 (300),1,0,6696,5520,115168
2606,2023-04-06 21:23:15 (300),1,0,12528,6144,109520
2607,2023-04-06 21:23:16 (300),1,0,5576,3888,112776
2608,2023-04-06 21:23:17 (300),1,0,11480,14568,102728
2609,2023-04-06 21:23:18 (300),1,0,5712,6072,85992
2610,2023-04-06 21:23:19 (301),1,0,12080,5544,133344
2611,2023-04-06 21:23:20 (300),1,0,5016,18792,176000
2612,2023-04-06 21:23:21 (300),1,0,11344,6624,151624
2613,2023-04-06 21:23:22 (300),1,0,5592,10584,112136
2614,2023-04-06 21:23:23 (300),1,0,9800,6624,188968
2615,2023-04-06 21:23:24 (300),1,0,5000,11248,180688
2616,2023-04-06 21:23:25 (300),1,0,9224,3864,193024
2617,2023-04-06 21:23:26 (300),1,0,3640,3312,151584
2618,2023-04-06 21:23:27 (300),1,0,8648,7384,170320
2619,2023-04-06 21:23:28 (300),1,0,3640,2760,120104
2620,2023-04-06 21:23:29 (300),1,0,10040,6696,209648
2621,2023-04-06 21:23:30 (300),1,0,4912,2760,161576
2622,2023-04-06 21:23:31 (300),1,0,9496,4416,114896
2623,2023-04-06 21:23:32 (300),1,0,5712,5520,131688
2624,2023-04-06 21:23:33 (300),1,0,10048,4416,96560
2625,2023-04-06 21:23:34 (300),1,0,6288,4992,97672
2626,2023-04-06 21:23:35 (300),1,0,9304,11040,61600
2627,2023-04-06 21:23:36 (301),1,0,6376,8280,74352
2628,2023-04-06 21:23:37 (301),1,0,8080,8328,74624
2629,2023-04-06 21:23:38 (300),1,0,7016,14976,120640
2630,2023-04-06 21:23:39 (300),1,0,6008,6168,59464
2631,2023-04-06 21:23:40 (300),1,0,5776,34008,19008
2632,2023-04-06 21:23:41 (300),1,0,5456,7728,31384
2633,2023-04-06 21:23:42 (300),1,0,5752,2760,56440
2634,2023-04-06 21:23:43 (300),1,0,5456,3864,43024
2635,2023-04-06 21:23:44 (300),1,0,5096,3312,56696
2636,2023-04-06 21:23:45 (300),1,0,4616,4072,37104
2637,2023-04-06 21:23:46 (300),1,0,7720,7728,56176
2638,2023-04-06 21:23:47 (300),1,0,3360,3312,43248
2639,2023-04-06 21:23:48 (300),1,0,8176,17976,69904
2640,2023-04-06 21:23:49 (301),1,0,3360,2208,47552
2641,2023-04-06 21:23:50 (300),1,0,7640,21736,47160
2642,2023-04-06 21:23:51 (300),1,0,2840,3336,30744
2643,2023-04-06 21:23:52 (300),1,0,8200,8280,23856
2644,2023-04-06 21:23:53 (300),1,0,4016,4968,22200
2645,2023-04-06 21:23:54 (300),1,0,10736,4968,28992
2646,2023-04-06 21:23:55 (300),1,0,3888,7728,22256
2647,2023-04-06 21:23:56 (300),1,0,14616,22360,34384
2648,2023-04-06 21:23:57 (300),1,0,4552,7200,21696
2649,2023-04-06 21:23:58 (300),1,0,14376,10344,37184
2650,2023-04-06 21:23:59 (300),1,0,4960,21256,30640
2651,2023-04-06 21:24:00 (300),1,0,15056,18912,46224
2652,2023-04-06 21:24:01 (300),1,0,4264,5520,40520
2653,2023-04-06 21:24:02 (300),1,0,11576,8696,43376
2654,2023-04-06 21:24:03 (300),1,0,3736,9384,24792
2655,2023-04-06 21:24:04 (300),1,0,10216,9960,30016
2656,2023-04-06 21:24:05 (300),1,0,3736,8376,32384
2657,2023-04-06 21:24:06 (300),1,0,10792,3864,30480
2658,2023-04-06 21:24:07 (300),1,0,1432,3936,8224
2659,2023-04-06 21:24:08 (300),1,0,0,0,0
2660,2023-04-06 21:24:09 (300),1,0,0,552,0
2661,2023-04-06 21:24:10 (300),1,0,0,0,0
2662,2023-04-06 21:24:11 (300),1,0,0,0,0
2663,2023-04-06 21:24:12 (300),1,0,0,0,0
2664,2023-04-06 21:24:13 (300),1,0,0,0,0
2665,2023-04-06 21:24:14 (300),1,0,0,0,0
2666,2023-04-06 21:24:15 (300),1,0,0,0,0
2667,2023-04-06 21:24:16 (300),1,0,0,0,0
2668,2023-04-06 21:24:17 (300),1,0,0,0,0
2669,2023-04-06 21:24:18 (300),1,0,0,0,0
2670,2023-04-06 21:24:19 (300),1,0,0,2760,0
2671,2023-04-06 21:24:20 (300),1,0,0,0,0
2672,2023-04-06 21:24:21 (300),1,0,0,0,0
2673,2023-04-06 21:24:22 (300),1,0,0,0,0
2674,2023-04-06 21:24:23 (300),1,0,0,0,0
2675,2023-04-06 21:24:24 (300),1,0,0,0,0
2676,2023-04-06 21:24:25 (300),1,0,0,0,0
2677,2023-04-06 21:24:26 (300),1,0,0,0,0
2678,2023-04-06 21:24:27 (300),1,0,0,0,0
2679,2023-04-06 21:24:28 (300),1,0,0,0,0
2680,2023-04-06 21:24:29 (300),1,0,0,0,0
2681,2023-04-06 21:24:30 (300),1,0,0,0,0
2682,2023-04-06 21:24:31 (300),1,0,0,0,0
2683,2023-04-06 21:24:32 (300),1,0,0,0,0
2684,2023-04-06 21:24:33 (300),1,0,0,0,0
2685,2023-04-06 21:24:34 (300),1,0,0,5776,63704
2686,2023-04-06 21:24:35 (300),1,0,16976,40224,532488
2687,2023-04-06 21:24:36 (301),1,35784,27312,300136,724152
2688,2023-04-06 21:24:37 (300),1,9936,3672,190256,310904
2689,2023-04-06 21:24:38 (300),1,720,7000,166368,527864
2690,2023-04-06 21:24:39 (300),1,0,4136,8448,193824
2691,2023-04-06 21:24:40 (301),1,0,1848,2784,743208
2692,2023-04-06 21:24:41 (300),1,0,4136,5040,215232
2693,2023-04-06 21:24:42 (300),1,0,2432,4464,586344
2694,2023-04-06 21:24:43 (300),1,0,6056,6744,185496
2695,2023-04-06 21:24:44 (301),1,0,3024,4696,564384
2696,2023-04-06 21:24:45 (300),1,0,6056,3312,198616
2697,2023-04-06 21:24:46 (300),1,0,3112,11736,260904
2698,2023-04-06 21:24:47 (300),1,0,0,3312,25192
2699,2023-04-06 21:24:48 (300),1,0,10352,8144,569144
2700,2023-04-06 21:24:49 (300),1,0,7448,3312,215704
2701,2023-04-06 21:24:50 (300),1,0,4280,3864,798888
2702,2023-04-06 21:24:51 (300),1,0,8800,6072,340968
2703,2023-04-06 21:24:52 (300),1,0,2344,5776,457872
2704,2023-04-06 21:24:53 (300),1,0,10840,13440,177248
2705,2023-04-06 21:24:54 (300),1,0,5064,2760,302224
2706,2023-04-06 21:24:55 (300),1,0,8144,4416,98008
2707,2023-04-06 21:24:56 (301),1,0,5064,7224,118024
2708,2023-04-06 21:24:57 (300),1,0,7448,3864,66904
2709,2023-04-06 21:24:58 (300),1,0,5640,5544,200480
2710,2023-04-06 21:24:59 (300),1,0,6712,2208,61536
2711,2023-04-06 21:25:00 (300),1,0,4960,7816,123632
2712,2023-04-06 21:25:01 (300),1,0,7368,6560,71400
2713,2023-04-06 21:25:02 (300),1,0,6216,8400,110072
2714,2023-04-06 21:25:03 (300),1,0,8448,4416,51384
2715,2023-04-06 21:25:04 (300),1,0,6912,9592,86440
2716,2023-04-06 21:25:05 (300),1,0,9144,2760,73320
2717,2023-04-06 21:25:06 (300),1,0,6912,4416,115208
2718,2023-04-06 21:25:07 (301),1,0,10576,7800,84880
2719,2023-04-06 21:25:08 (300),1,0,6320,5520,291032
2720,2023-04-06 21:25:09 (300),1,0,9400,4992,156824
2721,2023-04-06 21:25:10 (300),1,0,4960,6672,361272
2722,2023-04-06 21:25:11 (300),1,0,9392,11640,116272
2723,2023-04-06 21:25:12 (300),1,0,6856,53152,96640
2724,2023-04-06 21:25:13 (300),1,0,8504,4968,239280
2725,2023-04-06 21:25:14 (300),1,0,5728,4992,270248
2726,2023-04-06 21:25:15 (300),1,0,8912,5520,213184
2727,2023-04-06 21:25:16 (300),1,0,6240,5568,424152
2728,2023-04-06 21:25:17 (300),1,0,9456,6120,221800
2729,2023-04-06 21:25:18 (300),1,0,5560,9088,409584
2730,2023-04-06 21:25:19 (301),1,0,8400,6904,344152
2731,2023-04-06 21:25:20 (300),1,0,5488,19784,468784
2732,2023-04-06 21:25:21 (300),1,0,9752,11944,719376
2733,2023-04-06 21:25:22 (300),1,0,4032,28032,196264
2734,2023-04-06 21:25:23 (300),1,0,10632,4416,126656
2735,2023-04-06 21:25:24 (300),1,0,5144,3864,199184
2736,2023-04-06 21:25:25 (300),1,0,10632,15392,153656
2737,2023-04-06 21:25:26 (300),1,0,6248,50016,143256
2738,2023-04-06 21:25:27 (300),1,0,12504,8007,218832
2739,2023-04-06 21:25:28 (300),1,0,5480,7960,239296
2740,2023-04-06 21:25:29 (300),1,0,13904,8696,132488
2741,2023-04-06 21:25:30 (300),1,0,5840,35840,102488
2742,2023-04-06 21:25:31 (300),1,0,10816,64599,133528
2743,2023-04-06 21:25:32 (300),1,0,6808,6072,171400
2744,2023-04-06 21:25:33 (300),1,0,10488,6488,123656
2745,2023-04-06 21:25:34 (300),1,0,6336,6072,162800
2746,2023-04-06 21:25:35 (300),1,0,10488,6072,106416
2747,2023-04-06 21:25:36 (300),1,0,8160,36488,136184
2748,2023-04-06 21:25:37 (300),1,0,8400,5728,105496
2749,2023-04-06 21:25:38 (300),1,0,8736,9936,168904
2750,2023-04-06 21:25:39 (300),1,0,6320,4416,63672
2751,2023-04-06 21:25:40 (300),1,0,8736,10696,83960
2752,2023-04-06 21:25:41 (300),1,0,6320,9936,56648
2753,2023-04-06 21:25:42 (300),1,0,8856,7176,85512
2754,2023-04-06 21:25:43 (300),1,0,5272,4968,106256
2755,2023-04-06 21:25:44 (300),1,0,8792,10488,243088
2756,2023-04-06 21:25:45 (300),1,0,9848,11528,137128
2757,2023-04-06 21:25:46 (300),1,0,8832,11800,112192
2758,2023-04-06 21:25:47 (300),1,0,8112,6624,138944
2759,2023-04-06 21:25:48 (300),1,0,8408,39312,151872
2760,2023-04-06 21:25:49 (300),1,0,7568,4488,76544
2761,2023-04-06 21:25:50 (300),1,0,10496,16768,75792
2762,2023-04-06 21:25:51 (300),1,0,7568,12936,75824
2763,2023-04-06 21:25:52 (301),1,0,9920,19536,66832
2764,2023-04-06 21:25:53 (300),1,0,5552,6144,66744
2765,2023-04-06 21:25:54 (300),1,0,9336,8280,100928
2766,2023-04-06 21:25:55 (300),1,0,5552,2208,36168
2767,2023-04-06 21:25:56 (300),1,0,8119,5520,74472
2768,2023-04-06 21:25:57 (300),1,0,6744,7248,35728
2769,2023-04-06 21:25:58 (300),1,0,6560,14920,61520
2770,2023-04-06 21:25:59 (300),1,0,7952,2760,27424
2771,2023-04-06 21:26:00 (300),1,0,7120,11664,28448
2772,2023-04-06 21:26:01 (300),1,0,6232,13672,21424
2773,2023-04-06 21:26:02 (300),1,0,7448,10488,53568
2774,2023-04-06 21:26:03 (300),1,0,5896,9936,52600
2775,2023-04-06 21:26:04 (300),1,0,5992,4968,68688
2776,2023-04-06 21:26:05 (300),1,0,6968,8304,44496
2777,2023-04-06 21:26:06 (300),1,0,10448,12456,67632
2778,2023-04-06 21:26:07 (300),1,0,8552,28072,33792
2779,2023-04-06 21:26:08 (300),1,0,10944,33464,92032
2780,2023-04-06 21:26:09 (300),1,0,9232,4992,52712
2781,2023-04-06 21:26:10 (300),1,0,10928,6648,55280
2782,2023-04-06 21:26:11 (300),1,0,9896,6072,50536
2783,2023-04-06 21:26:12 (300),1,0,10928,9384,80952
2784,2023-04-06 21:26:13 (300),1,0,10552,10096,85800
2785,2023-04-06 21:26:14 (300),1,0,12512,13600,62744
2786,2023-04-06 21:26:15 (290),1,0,10552,4416,46408
2787,2023-04-06 21:26:16 (300),1,0,11920,11592,46392
2788,2023-04-06 21:26:17 (300),1,0,7992,4416,38928
2789,2023-04-06 21:26:18 (300),1,0,11920,6672,66352
2790,2023-04-06 21:26:19 (300),1,0,7784,3312,49328
2791,2023-04-06 21:26:20 (300),1,0,11920,6624,67320
2792,2023-04-06 21:26:21 (300),1,0,7128,26928,63576
2793,2023-04-06 21:26:22 (300),1,0,10368,14304,64608
2794,2023-04-06 21:26:23 (300),1,0,7128,3864,71328
2795,2023-04-06 21:26:24 (300),1,0,10368,11040,69840
2796,2023-04-06 21:26:25 (300),1,0,7128,5520,69808
2797,2023-04-06 21:26:26 (300),1,0,9896,17528,49776
2798,2023-04-06 21:26:27 (300),1,0,2608,32968,14536
2799,2023-04-06 21:26:28 (300),1,0,3048,20064,12264
2800,2023-04-06 21:26:29 (300),1,0,0,1656,0
2801,2023-04-06 21:26:30 (300),1,0,0,0,0
2802,2023-04-06 21:26:31 (280),1,0,0,0,0
2803,2023-04-06 21:26:32 (300),1,0,0,0,0
2804,2023-04-06 21:26:33 (300),1,0,0,0,0
2805,2023-04-06 21:26:34 (300),1,0,0,0,0
2806,2023-04-06 21:26:35 (300),1,0,0,0,0
2807,2023-04-06 21:26:36 (299),1,0,0,0,0
2808,2023-04-06 21:26:37 (300),1,0,0,0,0
2809,2023-04-06 21:26:38 (300),1,0,0,0,0
2810,2023-04-06 21:26:39 (300),1,0,0,0,0
2811,2023-04-06 21:26:40 (300),1,0,0,2760,0
2812,2023-04-06 21:26:41 (301),1,0,0,0,0
2813,2023-04-06 21:26:42 (300),1,0,0,0,0
2814,2023-04-06 21:26:43 (300),1,0,0,0,0
2815,2023-04-06 21:26:44 (300),1,0,0,0,0
2816,2023-04-06 21:26:45 (300),1,0,0,0,0
2817,2023-04-06 21:26:46 (301),1,0,0,0,0
2818,2023-04-06 21:26:47 (300),1,0,0,0,0
2819,2023-04-06 21:26:48 (300),1,0,0,0,0
2820,2023-04-06 21:26:49 (300),1,0,0,0,0
2821,2023-04-06 21:26:50 (300),1,0,0,0,0
2822,2023-04-06 21:26:51 (299),1,0,0,0,0
2823,2023-04-06 21:26:52 (300),1,0,0,0,0
2824,2023-04-06 21:26:53 (300),1,0,0,0,0
2825,2023-04-06 21:26:54 (300),1,0,0,0,0
2826,2023-04-06 21:26:55 (300),1,0,0,0,0
2827,2023-04-06 21:26:56 (299),1,0,0,0,0
2828,2023-04-06 21:26:57 (300),1,0,0,4768,33656
2829,2023-04-06 21:26:58 (300),1,5096,34320,109728,569840
2830,2023-04-06 21:26:59 (300),1,31408,15584,141256,603752
2831,2023-04-06 21:27:00 (300),1,0,3528,12912,412008
2832,2023-04-06 21:27:01 (300),1,0,2456,4488,564168
2833,2023-04-06 21:27:02 (300),1,0,3528,5616,410184
2834,2023-04-06 21:27:03 (300),1,0,2456,3888,549624
2835,2023-04-06 21:27:04 (300),1,0,3528,3888,355896
2836,2023-04-06 21:27:05 (300),1,0,2456,6624,485424
2837,2023-04-06 21:27:06 (300),1,0,5448,4992,609432
2838,2023-04-06 21:27:07 (300),1,0,3048,3912,577392
2839,2023-04-06 21:27:08 (300),1,0,5448,6096,371568
2840,2023-04-06 21:27:09 (300),1,0,3728,3312,590304
2841,2023-04-06 21:27:10 (300),1,0,6024,8888,457728
2842,2023-04-06 21:27:11 (300),1,0,4384,3888,609792
2843,2023-04-06 21:27:12 (300),1,0,7416,7800,397608
2844,2023-04-06 21:27:13 (300),1,0,4384,4992,331096
2845,2023-04-06 21:27:14 (300),1,0,7656,5176,446840
2846,2023-04-06 21:27:15 (300),1,0,4984,8400,512032
2847,2023-04-06 21:27:16 (300),1,0,8232,11256,531984
2848,2023-04-06 21:27:17 (300),1,0,5088,4464,676456
2849,2023-04-06 21:27:18 (300),1,0,8808,8352,445416
2850,2023-04-06 21:27:19 (300),1,0,5744,3888,480944
2851,2023-04-06 21:27:20 (300),1,0,7416,2784,221592
2852,2023-04-06 21:27:21 (300),1,0,6400,4968,396912
2853,2023-04-06 21:27:22 (300),1,0,6024,3336,169312
2854,2023-04-06 21:27:23 (300),1,0,6248,3312,192088
2855,2023-04-06 21:27:24 (300),1,0,6600,4416,199240
2856,2023-04-06 21:27:25 (300),1,0,5568,4440,228768
2857,2023-04-06 21:27:26 (300),1,0,6600,6120,164776
2858,2023-04-06 21:27:27 (300),1,0,6264,5016,592760
2859,2023-04-06 21:27:28 (300),1,0,6600,3336,207504
2860,2023-04-06 21:27:29 (300),1,0,6264,8832,275448
2861,2023-04-06 21:27:30 (300),1,0,10816,8856,188568
2862,2023-04-06 21:27:31 (300),1,0,5144,5544,224328
2863,2023-04-06 21:27:32 (300),1,0,9720,3888,119592
2864,2023-04-06 21:27:33 (300),1,0,7160,3888,282520
2865,2023-04-06 21:27:34 (300),1,0,10240,3888,277464
2866,2023-04-06 21:27:35 (300),1,0,5808,8039,242056
2867,2023-04-06 21:27:36 (300),1,0,10240,3912,188064
2868,2023-04-06 21:27:37 (300),1,0,6384,3312,241680
2869,2023-04-06 21:27:38 (300),1,0,6096,4488,190304
2870,2023-04-06 21:27:39 (300),1,0,5792,12336,155272
2871,2023-04-06 21:27:40 (300),1,0,6096,2760,75552
2872,2023-04-06 21:27:41 (300),1,0,5792,2760,136272
2873,2023-04-06 21:27:42 (300),1,0,4944,3312,102728
2874,2023-04-06 21:27:43 (300),1,0,5792,3864,88408
2875,2023-04-06 21:27:44 (300),1,0,6768,6072,119440
2876,2023-04-06 21:27:45 (300),1,0,6896,7176,158056
2877,2023-04-06 21:27:46 (300),1,0,6560,7728,211024
2878,2023-04-06 21:27:47 (300),1,0,8648,4416,199744
2879,2023-04-06 21:27:48 (300),1,0,6560,16720,100504
2880,2023-04-06 21:27:49 (300),1,0,8568,6648,138104
2881,2023-04-06 21:27:50 (300),1,0,6560,5176,106808
2882,2023-04-06 21:27:51 (300),1,0,9224,29280,138744
2883,2023-04-06 21:27:52 (300),1,0,9936,14840,139336
2884,2023-04-06 21:27:53 (300),1,0,8568,5520,97816
2885,2023-04-06 21:27:54 (300),1,0,8544,5520,71384
2886,2023-04-06 21:27:55 (300),1,0,9248,7560,76520
2887,2023-04-06 21:27:56 (300),1,0,9200,24000,81320
2888,2023-04-06 21:27:57 (299),1,0,7208,7776,126336
2889,2023-04-06 21:27:58 (300),1,0,9752,8832,108568
2890,2023-04-06 21:27:59 (300),1,0,7736,14712,84472
2891,2023-04-06 21:28:00 (300),1,0,6968,7456,76424
2892,2023-04-06 21:28:01 (300),1,0,7736,7384,112904
2893,2023-04-06 21:28:02 (300),1,0,6416,6624,106360
2894,2023-04-06 21:28:03 (300),1,0,8464,6072,116264
2895,2023-04-06 21:28:04 (300),1,0,6416,5520,82032
2896,2023-04-06 21:28:05 (300),1,0,8480,12336,81328
2897,2023-04-06 21:28:06 (300),1,0,5896,3312,109768
2898,2023-04-06 21:28:07 (300),1,0,7824,14288,199872
2899,2023-04-06 21:28:08 (300),1,0,9784,10704,120520
2900,2023-04-06 21:28:09 (300),1,0,7248,5544,132448
2901,2023-04-06 21:28:10 (300),1,0,9448,3312,93840
2902,2023-04-06 21:28:11 (300),1,0,7632,7752,91368
2903,2023-04-06 21:28:12 (290),1,0,10288,3864,102016
2904,2023-04-06 21:28:13 (300),1,0,9904,7176,141016
2905,2023-04-06 21:28:14 (300),1,0,10264,17520,72680
2906,2023-04-06 21:28:15 (300),1,0,10368,6648,107976
2907,2023-04-06 21:28:16 (300),1,0,6352,5544,92408
2908,2023-04-06 21:28:17 (300),1,0,9840,6120,120688
2909,2023-04-06 21:28:18 (300),1,0,6376,12144,61080
2910,2023-04-06 21:28:19 (301),1,0,6680,6072,138048
2911,2023-04-06 21:28:20 (300),1,0,6864,7176,108088
