消息序号,来源,采集时间,基站标识,小区标识,服务小区物理小区标识,物理小区标识,RSRP(dBm),RSRQ(dB)
20356,5G基站,2023-03-21 03:13:50 (237),1,1,3,3,-76,-10
20357,5G基站,2023-03-21 03:13:51 (258),1,1,3,3,-76,-10
20358,5G基站,2023-03-21 03:13:52 (278),1,1,3,3,-76,-10
20359,5G基站,2023-03-21 03:13:53 (318),1,1,3,3,-76,-10
20360,5G基站,2023-03-21 03:13:54 (338),1,1,3,3,-76,-10
20361,5G基站,2023-03-21 03:13:55 (358),1,1,3,3,-76,-10
20362,5G基站,2023-03-21 03:13:56 (373),1,1,3,3,-76,-10
20363,5G基站,2023-03-21 03:13:57 (398),1,1,3,3,-76,-10
20364,5G基站,2023-03-21 03:13:58 (423),1,1,3,3,-76,-10
20365,5G基站,2023-03-21 03:13:59 (448),1,1,3,3,-76,-10
20366,5G基站,2023-03-21 03:14:00 (473),1,1,3,3,-76,-10
20367,5G基站,2023-03-21 03:14:01 (498),1,1,3,3,-76,-10
20368,5G基站,2023-03-21 03:14:02 (523),1,1,3,3,-76,-10
20369,5G基站,2023-03-21 03:14:03 (548),1,1,3,3,-76,-10
20370,5G基站,2023-03-21 03:14:04 (568),1,1,3,3,-76,-10
20371,5G基站,2023-03-21 03:14:05 (593),1,1,3,3,-76,-10
20372,5G基站,2023-03-21 03:14:06 (618),1,1,3,3,-76,-10
20373,5G基站,2023-03-21 03:14:07 (643),1,1,3,3,-76,-10
20374,5G基站,2023-03-21 03:14:08 (668),1,1,3,3,-76,-10
20375,5G基站,2023-03-21 03:14:09 (693),1,1,3,3,-76,-10
20376,5G基站,2023-03-21 03:14:10 (718),1,1,3,3,-76,-10
20377,5G基站,2023-03-21 03:14:11 (743),1,1,3,3,-76,-10
20378,5G基站,2023-03-21 03:14:12 (768),1,1,3,3,-76,-10
20379,5G基站,2023-03-21 03:14:13 (793),1,1,3,3,-76,-10
20380,5G基站,2023-03-21 03:14:14 (818),1,1,3,3,-76,-10
20381,5G基站,2023-03-21 03:14:15 (858),1,1,3,3,-76,-10
20382,5G基站,2023-03-21 03:14:16 (878),1,1,3,3,-76,-10
20383,5G基站,2023-03-21 03:14:17 (898),1,1,3,3,-76,-10
20384,5G基站,2023-03-21 03:14:18 (938),1,1,3,3,-76,-10
20385,5G基站,2023-03-21 03:14:19 (958),1,1,3,3,-76,-10
20386,5G基站,2023-03-21 03:14:20 (978),1,1,3,3,-76,-10
20387,5G基站,2023-03-21 03:14:21 (998),1,1,3,3,-76,-10
20388,5G基站,2023-03-21 03:14:23 (38),1,1,3,3,-76,-10
20389,5G基站,2023-03-21 03:14:24 (58),1,1,3,3,-76,-10
20390,5G基站,2023-03-21 03:14:25 (78),1,1,3,3,-76,-10
20391,5G基站,2023-03-21 03:14:26 (98),1,1,3,3,-76,-10
20392,5G基站,2023-03-21 03:14:27 (138),1,1,3,3,-76,-10
20393,5G基站,2023-03-21 03:14:28 (158),1,1,3,3,-76,-10
20394,5G基站,2023-03-21 03:14:29 (178),1,1,3,3,-76,-10
20395,5G基站,2023-03-21 03:14:30 (198),1,1,3,3,-76,-10
20396,5G基站,2023-03-21 03:14:31 (238),1,1,3,3,-76,-10
20397,5G基站,2023-03-21 03:14:32 (258),1,1,3,3,-76,-10
20398,5G基站,2023-03-21 03:14:33 (278),1,1,3,3,-76,-10
20399,5G基站,2023-03-21 03:14:34 (298),1,1,3,3,-76,-10
20400,5G基站,2023-03-21 03:14:35 (338),1,1,3,3,-76,-10
20401,5G基站,2023-03-21 03:14:36 (358),1,1,3,3,-76,-10
20402,5G基站,2023-03-21 03:14:37 (378),1,1,3,3,-76,-10
20403,5G基站,2023-03-21 03:14:38 (398),1,1,3,3,-76,-10
20404,5G基站,2023-03-21 03:14:39 (418),1,1,3,3,-76,-10
20405,5G基站,2023-03-21 03:14:40 (458),1,1,3,3,-76,-10
20406,5G基站,2023-03-21 03:14:41 (478),1,1,3,3,-76,-10
20407,5G基站,2023-03-21 03:14:42 (498),1,1,3,3,-76,-10
20408,5G基站,2023-03-21 03:14:43 (518),1,1,3,3,-76,-10
20409,5G基站,2023-03-21 03:14:44 (558),1,1,3,3,-76,-10
20410,5G基站,2023-03-21 03:14:45 (578),1,1,3,3,-76,-10
20411,5G基站,2023-03-21 03:14:46 (598),1,1,3,3,-76,-10
20412,5G基站,2023-03-21 03:14:47 (618),1,1,3,3,-76,-10
20413,5G基站,2023-03-21 03:14:48 (658),1,1,3,3,-76,-10
20414,5G基站,2023-03-21 03:14:49 (678),1,1,3,3,-76,-10
20415,5G基站,2023-03-21 03:14:50 (698),1,1,3,3,-76,-10
20416,5G基站,2023-03-21 03:14:51 (718),1,1,3,3,-76,-10
20417,5G基站,2023-03-21 03:14:52 (738),1,1,3,3,-76,-10
20418,5G基站,2023-03-21 03:14:53 (763),1,1,3,3,-76,-10
20419,5G基站,2023-03-21 03:14:54 (788),1,1,3,3,-76,-10
20420,5G基站,2023-03-21 03:14:55 (813),1,1,3,3,-76,-10
20421,5G基站,2023-03-21 03:14:56 (838),1,1,3,3,-76,-10
20422,5G基站,2023-03-21 03:14:57 (863),1,1,3,3,-76,-10
20423,5G基站,2023-03-21 03:14:58 (888),1,1,3,3,-76,-10
20424,5G基站,2023-03-21 03:14:59 (918),1,1,3,3,-76,-10
20425,5G基站,2023-03-21 03:15:00 (938),1,1,3,3,-76,-10
20426,5G基站,2023-03-21 03:15:01 (978),1,1,3,3,-76,-10
20427,5G基站,2023-03-21 03:15:02 (998),1,1,3,3,-76,-10
20428,5G基站,2023-03-21 03:15:04 (18),1,1,3,3,-76,-10
20429,5G基站,2023-03-21 03:15:05 (58),1,1,3,3,-76,-10
20430,5G基站,2023-03-21 03:15:06 (78),1,1,3,3,-76,-10
20431,5G基站,2023-03-21 03:15:07 (98),1,1,3,3,-76,-10
20432,5G基站,2023-03-21 03:15:08 (118),1,1,3,3,-76,-10
20433,5G基站,2023-03-21 03:15:09 (158),1,1,3,3,-76,-10
20434,5G基站,2023-03-21 03:15:10 (178),1,1,3,3,-76,-10
20435,5G基站,2023-03-21 03:15:11 (198),1,1,3,3,-76,-10
20436,5G基站,2023-03-21 03:15:12 (213),1,1,3,3,-76,-10
20437,5G基站,2023-03-21 03:15:13 (238),1,1,3,3,-76,-10
20438,5G基站,2023-03-21 03:15:14 (263),1,1,3,3,-76,-10
20439,5G基站,2023-03-21 03:15:15 (288),1,1,3,3,-76,-10
20440,5G基站,2023-03-21 03:15:16 (308),1,1,3,3,-76,-10
20441,5G基站,2023-03-21 03:15:17 (333),1,1,3,3,-76,-10
20442,5G基站,2023-03-21 03:15:18 (358),1,1,3,3,-76,-10
20443,5G基站,2023-03-21 03:15:19 (383),1,1,3,3,-76,-10
20444,5G基站,2023-03-21 03:15:20 (408),1,1,3,3,-76,-10
20445,5G基站,2023-03-21 03:15:21 (433),1,1,3,3,-76,-10
20446,5G基站,2023-03-21 03:15:22 (458),1,1,3,3,-76,-10
20447,5G基站,2023-03-21 03:15:23 (483),1,1,3,3,-76,-10
20448,5G基站,2023-03-21 03:15:24 (508),1,1,3,3,-76,-10
20449,5G基站,2023-03-21 03:15:25 (533),1,1,3,3,-76,-10
20450,5G基站,2023-03-21 03:15:26 (558),1,1,3,3,-76,-10
20451,5G基站,2023-03-21 03:15:27 (583),1,1,3,3,-76,-10
20452,5G基站,2023-03-21 03:15:28 (608),1,1,3,3,-76,-10
20453,5G基站,2023-03-21 03:15:29 (633),1,1,3,3,-76,-10
20454,5G基站,2023-03-21 03:15:30 (658),1,1,3,3,-76,-10
20455,5G基站,2023-03-21 03:15:31 (683),1,1,3,3,-76,-10
20456,5G基站,2023-03-21 03:15:32 (708),1,1,3,3,-76,-10
20457,5G基站,2023-03-21 03:15:33 (738),1,1,3,3,-76,-10
20458,5G基站,2023-03-21 03:15:34 (778),1,1,3,3,-76,-10
20459,5G基站,2023-03-21 03:15:35 (783),1,1,3,3,-76,-10
20460,5G基站,2023-03-21 03:15:36 (818),1,1,3,3,-76,-10
20461,5G基站,2023-03-21 03:15:37 (847),1,1,3,3,-76,-10
20462,5G基站,2023-03-21 03:15:38 (878),1,1,3,3,-76,-10
20463,5G基站,2023-03-21 03:15:39 (883),1,1,3,3,-76,-10
20464,5G基站,2023-03-21 03:15:40 (918),1,1,3,3,-76,-10
20465,5G基站,2023-03-21 03:15:41 (933),1,1,3,3,-76,-10
20466,5G基站,2023-03-21 03:15:42 (978),1,1,3,3,-76,-10
20467,5G基站,2023-03-21 03:15:43 (983),1,1,3,3,-76,-10
20468,5G基站,2023-03-21 03:15:45 (18),1,1,3,3,-76,-10
20469,5G基站,2023-03-21 03:15:46 (33),1,1,3,3,-76,-10
20470,5G基站,2023-03-21 03:15:47 (58),1,1,3,3,-76,-10
20471,5G基站,2023-03-21 03:15:48 (98),1,1,3,3,-76,-10
20472,5G基站,2023-03-21 03:15:49 (118),1,1,3,3,-76,-10
20473,5G基站,2023-03-21 03:15:50 (138),1,1,3,3,-76,-10
20474,5G基站,2023-03-21 03:15:51 (158),1,1,3,3,-76,-10
20475,5G基站,2023-03-21 03:15:52 (198),1,1,3,3,-76,-10
20476,5G基站,2023-03-21 03:15:53 (218),1,1,3,3,-76,-10
20477,5G基站,2023-03-21 03:15:54 (238),1,1,3,3,-76,-10
20478,5G基站,2023-03-21 03:15:55 (258),1,1,3,3,-76,-10
20479,5G基站,2023-03-21 03:15:56 (298),1,1,3,3,-76,-10
20480,5G基站,2023-03-21 03:15:57 (318),1,1,3,3,-76,-10
20481,5G基站,2023-03-21 03:15:58 (338),1,1,3,3,-76,-10
20482,5G基站,2023-03-21 03:15:59 (358),1,1,3,3,-76,-10
20483,5G基站,2023-03-21 03:16:00 (398),1,1,3,3,-76,-10
20484,5G基站,2023-03-21 03:16:01 (418),1,1,3,3,-76,-10
20485,5G基站,2023-03-21 03:16:02 (437),1,1,3,3,-76,-10
20486,5G基站,2023-03-21 03:16:03 (458),1,1,3,3,-76,-10
20487,5G基站,2023-03-21 03:16:04 (498),1,1,3,3,-76,-10
20488,5G基站,2023-03-21 03:16:05 (518),1,1,3,3,-76,-10
20489,5G基站,2023-03-21 03:16:06 (538),1,1,3,3,-76,-10
20490,5G基站,2023-03-21 03:16:07 (558),1,1,3,3,-76,-10
20491,5G基站,2023-03-21 03:16:08 (598),1,1,3,3,-76,-10
20492,5G基站,2023-03-21 03:16:09 (618),1,1,3,3,-76,-10
20493,5G基站,2023-03-21 03:16:10 (638),1,1,3,3,-76,-10
20494,5G基站,2023-03-21 03:16:11 (658),1,1,3,3,-76,-10
20495,5G基站,2023-03-21 03:16:12 (698),1,1,3,3,-76,-10
20496,5G基站,2023-03-21 03:16:13 (718),1,1,3,3,-76,-10
20497,5G基站,2023-03-21 03:16:14 (738),1,1,3,3,-76,-10
20498,5G基站,2023-03-21 03:16:15 (758),1,1,3,3,-76,-10
20499,5G基站,2023-03-21 03:16:16 (798),1,1,3,3,-76,-10
20500,5G基站,2023-03-21 03:16:17 (818),1,1,3,3,-76,-10
20501,5G基站,2023-03-21 03:16:18 (838),1,1,3,3,-76,-10
20502,5G基站,2023-03-21 03:16:19 (858),1,1,3,3,-76,-10
20503,5G基站,2023-03-21 03:16:20 (898),1,1,3,3,-76,-10
20504,5G基站,2023-03-21 03:16:21 (918),1,1,3,3,-76,-10
20505,5G基站,2023-03-21 03:16:22 (938),1,1,3,3,-73,-10
20506,5G基站,2023-03-21 03:16:23 (958),1,1,3,3,-73,-10
20507,5G基站,2023-03-21 03:16:24 (973),1,1,3,3,-73,-10
20508,5G基站,2023-03-21 03:16:26 (18),1,1,3,3,-75,-10
20509,5G基站,2023-03-21 03:16:27 (38),1,1,3,3,-76,-10
20510,5G基站,2023-03-21 03:16:28 (48),1,1,3,3,-76,-10
20511,5G基站,2023-03-21 03:16:29 (73),1,1,3,3,-76,-10
20512,5G基站,2023-03-21 03:16:30 (98),1,1,3,3,-76,-10
20513,5G基站,2023-03-21 03:16:31 (123),1,1,3,3,-76,-10
20514,5G基站,2023-03-21 03:16:32 (148),1,1,3,3,-76,-10
20515,5G基站,2023-03-21 03:16:33 (173),1,1,3,3,-76,-10
20516,5G基站,2023-03-21 03:16:34 (198),1,1,3,3,-76,-10
20517,5G基站,2023-03-21 03:16:35 (223),1,1,3,3,-76,-10
20518,5G基站,2023-03-21 03:16:36 (248),1,1,3,3,-76,-10
20519,5G基站,2023-03-21 03:16:37 (273),1,1,3,3,-76,-10
20520,5G基站,2023-03-21 03:16:38 (298),1,1,3,3,-76,-10
20521,5G基站,2023-03-21 03:16:39 (323),1,1,3,3,-76,-10
20522,5G基站,2023-03-21 03:16:40 (348),1,1,3,3,-76,-10
20523,5G基站,2023-03-21 03:16:41 (373),1,1,3,3,-76,-10
20524,5G基站,2023-03-21 03:16:42 (398),1,1,3,3,-73,-10
20525,5G基站,2023-03-21 03:16:43 (423),1,1,3,3,-76,-10
20526,5G基站,2023-03-21 03:16:44 (448),1,1,3,3,-76,-10
20527,5G基站,2023-03-21 03:16:45 (473),1,1,3,3,-76,-10
20528,5G基站,2023-03-21 03:16:46 (498),1,1,3,3,-76,-10
20529,5G基站,2023-03-21 03:16:47 (538),1,1,3,3,-76,-10
20530,5G基站,2023-03-21 03:16:48 (558),1,1,3,3,-76,-10
20531,5G基站,2023-03-21 03:16:49 (578),1,1,3,3,-76,-10
20532,5G基站,2023-03-21 03:16:50 (618),1,1,3,3,-76,-10
20533,5G基站,2023-03-21 03:16:51 (638),1,1,3,3,-76,-10
20534,5G基站,2023-03-21 03:16:52 (658),1,1,3,3,-76,-10
20535,5G基站,2023-03-21 03:16:53 (678),1,1,3,3,-76,-10
20536,5G基站,2023-03-21 03:16:54 (698),1,1,3,3,-76,-10
20537,5G基站,2023-03-21 03:16:55 (738),1,1,3,3,-76,-10
20538,5G基站,2023-03-21 03:16:56 (758),1,1,3,3,-76,-10
20539,5G基站,2023-03-21 03:16:57 (768),1,1,3,3,-76,-10
20540,5G基站,2023-03-21 03:16:58 (798),1,1,3,3,-76,-10
20541,5G基站,2023-03-21 03:16:59 (818),1,1,3,3,-76,-10
20542,5G基站,2023-03-21 03:17:00 (843),1,1,3,3,-76,-10
20543,5G基站,2023-03-21 03:17:01 (868),1,1,3,3,-76,-10
20544,5G基站,2023-03-21 03:17:02 (893),1,1,3,3,-76,-10
20545,5G基站,2023-03-21 03:17:03 (918),1,1,3,3,-76,-10
20546,5G基站,2023-03-21 03:17:04 (958),1,1,3,3,-76,-10
20547,5G基站,2023-03-21 03:17:05 (978),1,1,3,3,-76,-10
20548,5G基站,2023-03-21 03:17:06 (998),1,1,3,3,-76,-10
20549,5G基站,2023-03-21 03:17:08 (38),1,1,3,3,-76,-10
20550,5G基站,2023-03-21 03:17:09 (58),1,1,3,3,-76,-10
20551,5G基站,2023-03-21 03:17:10 (78),1,1,3,3,-76,-10
20552,5G基站,2023-03-21 03:17:11 (98),1,1,3,3,-76,-10
20553,5G基站,2023-03-21 03:17:12 (138),1,1,3,3,-76,-10
20554,5G基站,2023-03-21 03:17:13 (158),1,1,3,3,-76,-10
20555,5G基站,2023-03-21 03:17:14 (178),1,1,3,3,-76,-10
20556,5G基站,2023-03-21 03:17:15 (198),1,1,3,3,-76,-10
20557,5G基站,2023-03-21 03:17:16 (238),1,1,3,3,-76,-10
20558,5G基站,2023-03-21 03:17:17 (258),1,1,3,3,-76,-10
20559,5G基站,2023-03-21 03:17:18 (278),1,1,3,3,-76,-10
20560,5G基站,2023-03-21 03:17:19 (298),1,1,3,3,-76,-10
20561,5G基站,2023-03-21 03:17:20 (338),1,1,3,3,-76,-10
20562,5G基站,2023-03-21 03:17:21 (358),1,1,3,3,-76,-10
20563,5G基站,2023-03-21 03:17:22 (378),1,1,3,3,-76,-10
20564,5G基站,2023-03-21 03:17:23 (398),1,1,3,3,-76,-10
20565,5G基站,2023-03-21 03:17:24 (438),1,1,3,3,-76,-10
20566,5G基站,2023-03-21 03:17:25 (443),1,1,3,3,-76,-10
20567,5G基站,2023-03-21 03:17:26 (458),1,1,3,3,-76,-10
20568,5G基站,2023-03-21 03:17:27 (493),1,1,3,3,-76,-10
20569,5G基站,2023-03-21 03:17:28 (538),1,1,3,3,-76,-10
20570,5G基站,2023-03-21 03:17:29 (543),1,1,3,3,-76,-10
20571,5G基站,2023-03-21 03:17:30 (578),1,1,3,3,-76,-10
20572,5G基站,2023-03-21 03:17:31 (593),1,1,3,3,-76,-10
20573,5G基站,2023-03-21 03:17:32 (618),1,1,3,3,-76,-10
20574,5G基站,2023-03-21 03:17:33 (638),1,1,3,3,-76,-10
20575,5G基站,2023-03-21 03:17:34 (678),1,1,3,3,-76,-10
20576,5G基站,2023-03-21 03:17:35 (688),1,1,3,3,-76,-10
20577,5G基站,2023-03-21 03:17:36 (713),1,1,3,3,-76,-10
20578,5G基站,2023-03-21 03:17:37 (738),1,1,3,3,-76,-10
20579,5G基站,2023-03-21 03:17:38 (763),1,1,3,3,-76,-10
20580,5G基站,2023-03-21 03:17:39 (788),1,1,3,3,-76,-10
20581,5G基站,2023-03-21 03:17:40 (812),1,1,3,3,-76,-10
20582,5G基站,2023-03-21 03:17:41 (818),1,1,3,3,-76,-10
20583,5G基站,2023-03-21 03:17:42 (863),1,1,3,3,-76,-10
20584,5G基站,2023-03-21 03:17:43 (888),1,1,3,3,-76,-10
20585,5G基站,2023-03-21 03:17:44 (913),1,1,3,3,-76,-10
20586,5G基站,2023-03-21 03:17:45 (938),1,1,3,3,-76,-10
20587,5G基站,2023-03-21 03:17:46 (963),1,1,3,3,-76,-10
20588,5G基站,2023-03-21 03:17:47 (988),1,1,3,3,-76,-10
20589,5G基站,2023-03-21 03:17:49 (13),1,1,3,3,-76,-10
20590,5G基站,2023-03-21 03:17:50 (38),1,1,3,3,-76,-10
20591,5G基站,2023-03-21 03:17:51 (63),1,1,3,3,-76,-10
20592,5G基站,2023-03-21 03:17:52 (88),1,1,3,3,-76,-10
20593,5G基站,2023-03-21 03:17:53 (113),1,1,3,3,-76,-10
20594,5G基站,2023-03-21 03:17:54 (138),1,1,3,3,-76,-10
20595,5G基站,2023-03-21 03:17:55 (163),1,1,3,3,-76,-10
20596,5G基站,2023-03-21 03:17:56 (188),1,1,3,3,-76,-10
20597,5G基站,2023-03-21 03:17:57 (218),1,1,3,3,-76,-10
20598,5G基站,2023-03-21 03:17:58 (238),1,1,3,3,-76,-10
20599,5G基站,2023-03-21 03:17:59 (278),1,1,3,3,-76,-10
20600,5G基站,2023-03-21 03:18:00 (288),1,1,3,3,-76,-10
20601,5G基站,2023-03-21 03:18:01 (318),1,1,3,3,-76,-10
20602,5G基站,2023-03-21 03:18:02 (338),1,1,3,3,-76,-10
20603,5G基站,2023-03-21 03:18:03 (378),1,1,3,3,-76,-10
20604,5G基站,2023-03-21 03:18:04 (388),1,1,3,3,-76,-10
20605,5G基站,2023-03-21 03:18:05 (418),1,1,3,3,-76,-10
20606,5G基站,2023-03-21 03:18:06 (438),1,1,3,3,-76,-10
20607,5G基站,2023-03-21 03:18:07 (478),1,1,3,3,-76,-10
20608,5G基站,2023-03-21 03:18:08 (498),1,1,3,3,-76,-10
20609,5G基站,2023-03-21 03:18:09 (517),1,1,3,3,-76,-10
20610,5G基站,2023-03-21 03:18:10 (538),1,1,3,3,-76,-10
20611,5G基站,2023-03-21 03:18:11 (578),1,1,3,3,-76,-10
20612,5G基站,2023-03-21 03:18:12 (598),1,1,3,3,-76,-10
20613,5G基站,2023-03-21 03:18:13 (618),1,1,3,3,-76,-10
20614,5G基站,2023-03-21 03:18:14 (638),1,1,3,3,-76,-10
20615,5G基站,2023-03-21 03:18:15 (678),1,1,3,3,-76,-10
20616,5G基站,2023-03-21 03:18:16 (698),1,1,3,3,-76,-10
20617,5G基站,2023-03-21 03:18:17 (718),1,1,3,3,-76,-10
20618,5G基站,2023-03-21 03:18:18 (738),1,1,3,3,-76,-10
20619,5G基站,2023-03-21 03:18:19 (778),1,1,3,3,-76,-10
20620,5G基站,2023-03-21 03:18:20 (783),1,1,3,3,-76,-10
20621,5G基站,2023-03-21 03:18:21 (808),1,1,3,3,-76,-10
20622,5G基站,2023-03-21 03:18:22 (833),1,1,3,3,-76,-10
20623,5G基站,2023-03-21 03:18:23 (858),1,1,3,3,-76,-10
20624,5G基站,2023-03-21 03:18:24 (883),1,1,3,3,-76,-10
20625,5G基站,2023-03-21 03:18:25 (908),1,1,3,3,-76,-10
20626,5G基站,2023-03-21 03:18:26 (933),1,1,3,3,-76,-10
20627,5G基站,2023-03-21 03:18:27 (958),1,1,3,3,-76,-10
20628,5G基站,2023-03-21 03:18:28 (987),1,1,3,3,-76,-10
20629,5G基站,2023-03-21 03:18:30 (8),1,1,3,3,-76,-10
20630,5G基站,2023-03-21 03:18:31 (33),1,1,3,3,-76,-10
20631,5G基站,2023-03-21 03:18:32 (58),1,1,3,3,-76,-10
20632,5G基站,2023-03-21 03:18:33 (83),1,1,3,3,-76,-10
20633,5G基站,2023-03-21 03:18:34 (108),1,1,3,3,-76,-10
20634,5G基站,2023-03-21 03:18:35 (133),1,1,3,3,-76,-10
20635,5G基站,2023-03-21 03:18:36 (158),1,1,3,3,-76,-10
20636,5G基站,2023-03-21 03:18:37 (183),1,1,3,3,-76,-10
20637,5G基站,2023-03-21 03:18:38 (208),1,1,3,3,-76,-10
20638,5G基站,2023-03-21 03:18:39 (233),1,1,3,3,-76,-10
20639,5G基站,2023-03-21 03:18:40 (258),1,1,3,3,-76,-10
20640,5G基站,2023-03-21 03:18:41 (283),1,1,3,3,-76,-10
20641,5G基站,2023-03-21 03:18:42 (308),1,1,3,3,-76,-10
20642,5G基站,2023-03-21 03:18:43 (338),1,1,3,3,-76,-10
20643,5G基站,2023-03-21 03:18:44 (358),1,1,3,3,-76,-10
20644,5G基站,2023-03-21 03:18:45 (398),1,1,3,3,-76,-10
20645,5G基站,2023-03-21 03:18:46 (408),1,1,3,3,-76,-10
20646,5G基站,2023-03-21 03:18:47 (438),1,1,3,3,-76,-10
20647,5G基站,2023-03-21 03:18:48 (453),1,1,3,3,-76,-10
20648,5G基站,2023-03-21 03:18:49 (498),1,1,3,3,-76,-10
20649,5G基站,2023-03-21 03:18:50 (503),1,1,3,3,-76,-10
20650,5G基站,2023-03-21 03:18:51 (538),1,1,3,3,-76,-10
20651,5G基站,2023-03-21 03:18:52 (553),1,1,3,3,-76,-10
20652,5G基站,2023-03-21 03:18:53 (578),1,1,3,3,-76,-10
20653,5G基站,2023-03-21 03:18:54 (603),1,1,3,3,-76,-10
20654,5G基站,2023-03-21 03:18:55 (628),1,1,3,3,-76,-10
20655,5G基站,2023-03-21 03:18:56 (653),1,1,3,3,-76,-10
20656,5G基站,2023-03-21 03:18:57 (678),1,1,3,3,-76,-10
20657,5G基站,2023-03-21 03:18:58 (703),1,1,3,3,-76,-10
20658,5G基站,2023-03-21 03:18:59 (728),1,1,3,3,-76,-10
20659,5G基站,2023-03-21 03:19:00 (752),1,1,3,3,-76,-10
20660,5G基站,2023-03-21 03:19:01 (778),1,1,3,3,-76,-10
20661,5G基站,2023-03-21 03:19:02 (803),1,1,3,3,-76,-10
20662,5G基站,2023-03-21 03:19:03 (828),1,1,3,3,-76,-10
20663,5G基站,2023-03-21 03:19:04 (853),1,1,3,3,-76,-10
20664,5G基站,2023-03-21 03:19:05 (878),1,1,3,3,-76,-10
20665,5G基站,2023-03-21 03:19:06 (903),1,1,3,3,-76,-10
20666,5G基站,2023-03-21 03:19:07 (928),1,1,3,3,-76,-10
20667,5G基站,2023-03-21 03:19:08 (953),1,1,3,3,-76,-10
20668,5G基站,2023-03-21 03:19:09 (978),1,1,3,3,-76,-10
20669,5G基站,2023-03-21 03:19:11 (18),1,1,3,3,-76,-10
20670,5G基站,2023-03-21 03:19:12 (28),1,1,3,3,-76,-10
20671,5G基站,2023-03-21 03:19:13 (58),1,1,3,3,-76,-10
20672,5G基站,2023-03-21 03:19:14 (77),1,1,3,3,-76,-10
20673,5G基站,2023-03-21 03:19:15 (103),1,1,3,3,-76,-10
20674,5G基站,2023-03-21 03:19:16 (128),1,1,3,3,-76,-10
20675,5G基站,2023-03-21 03:19:17 (153),1,1,3,3,-76,-10
20676,5G基站,2023-03-21 03:19:18 (178),1,1,3,3,-76,-10
20677,5G基站,2023-03-21 03:19:19 (203),1,1,3,3,-76,-10
20678,5G基站,2023-03-21 03:19:20 (228),1,1,3,3,-76,-10
20679,5G基站,2023-03-21 03:19:21 (258),1,1,3,3,-76,-10
20680,5G基站,2023-03-21 03:19:22 (278),1,1,3,3,-76,-10
20681,5G基站,2023-03-21 03:19:23 (318),1,1,3,3,-76,-10
20682,5G基站,2023-03-21 03:19:24 (338),1,1,3,3,-76,-10
20683,5G基站,2023-03-21 03:19:25 (348),1,1,3,3,-76,-10
20684,5G基站,2023-03-21 03:19:26 (378),1,1,3,3,-76,-10
20685,5G基站,2023-03-21 03:19:27 (398),1,1,3,3,-76,-10
20686,5G基站,2023-03-21 03:19:28 (438),1,1,3,3,-76,-10
20687,5G基站,2023-03-21 03:19:29 (458),1,1,3,3,-76,-10
20688,5G基站,2023-03-21 03:19:30 (478),1,1,3,3,-76,-10
20689,5G基站,2023-03-21 03:19:31 (518),1,1,3,3,-76,-10
20690,5G基站,2023-03-21 03:19:32 (538),1,1,3,3,-76,-10
20691,5G基站,2023-03-21 03:19:33 (558),1,1,3,3,-76,-10
20692,5G基站,2023-03-21 03:19:34 (578),1,1,3,3,-76,-10
20693,5G基站,2023-03-21 03:19:35 (618),1,1,3,3,-76,-10
20694,5G基站,2023-03-21 03:19:36 (638),1,1,3,3,-76,-10
20695,5G基站,2023-03-21 03:19:37 (658),1,1,3,3,-76,-10
20696,5G基站,2023-03-21 03:19:38 (678),1,1,3,3,-76,-10
20697,5G基站,2023-03-21 03:19:39 (718),1,1,3,3,-76,-10
20698,5G基站,2023-03-21 03:19:40 (738),1,1,3,3,-76,-10
20699,5G基站,2023-03-21 03:19:41 (758),1,1,3,3,-76,-10
20700,5G基站,2023-03-21 03:19:42 (778),1,1,3,3,-76,-10
20701,5G基站,2023-03-21 03:19:43 (818),1,1,3,3,-76,-10
20702,5G基站,2023-03-21 03:19:44 (838),1,1,3,3,-76,-10
20703,5G基站,2023-03-21 03:19:45 (858),1,1,3,3,-76,-10
20704,5G基站,2023-03-21 03:19:46 (878),1,1,3,3,-76,-10
20705,5G基站,2023-03-21 03:19:47 (898),1,1,3,3,-76,-10
20706,5G基站,2023-03-21 03:19:48 (938),1,1,3,3,-76,-10
20707,5G基站,2023-03-21 03:19:49 (948),1,1,3,3,-76,-10
20708,5G基站,2023-03-21 03:19:50 (978),1,1,3,3,-76,-10
20709,5G基站,2023-03-21 03:19:51 (998),1,1,3,3,-76,-10
20710,5G基站,2023-03-21 03:19:53 (23),1,1,3,3,-76,-10
20711,5G基站,2023-03-21 03:19:54 (48),1,1,3,3,-76,-10
20712,5G基站,2023-03-21 03:19:55 (78),1,1,3,3,-76,-10
20713,5G基站,2023-03-21 03:19:56 (98),1,1,3,3,-76,-10
20714,5G基站,2023-03-21 03:19:57 (138),1,1,3,3,-76,-10
20715,5G基站,2023-03-21 03:19:58 (158),1,1,3,3,-76,-10
20716,5G基站,2023-03-21 03:19:59 (178),1,1,3,3,-76,-10
20717,5G基站,2023-03-21 03:20:00 (198),1,1,3,3,-76,-10
20718,5G基站,2023-03-21 03:20:01 (238),1,1,3,3,-76,-10
20719,5G基站,2023-03-21 03:20:02 (258),1,1,3,3,-76,-10
20720,5G基站,2023-03-21 03:20:03 (268),1,1,3,3,-76,-10
20721,5G基站,2023-03-21 03:20:04 (298),1,1,3,3,-76,-10
